"trade_id","edge_id","symbol","timeframe","pnl","loss_reason","what_was_not_analyzed","lesson_learned"
"NZDUSD_M15_EMA_CROSS_21,55_855_889","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00098","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_937_938","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00076","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_938_952","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00056","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_952_953","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00016","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_953_956","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00024","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_1366_1368","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00096","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_1595_1604","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00116","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_1604_1640","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00076","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_1640_1643","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00156","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_1643_1685","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00097","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2067_2123","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00026","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2123_2184","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.0008","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2184_2235","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00029","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2309_2341","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00132","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2341_2446","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-3e-05","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2446_2467","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00092","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2926_2933","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00183","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2933_2947","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00162","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2947_2969","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.0024","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_2969_3024","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00196","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3024_3083","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00081","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3083_3176","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-8e-05","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3395_3421","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00204","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3421_3423","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00084","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3423_3425","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00043","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3697_3702","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00058","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3702_3771","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00012","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3771_3779","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00118","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3903_3935","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00055","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3935_3988","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00041","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_3988_4008","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00279","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4095_4131","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00063","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4131_4161","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.0004","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4161_4214","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00073","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4214_4299","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00195","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4299_4319","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00161","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4319_4412","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00035","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4668_4737","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00034","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"NZDUSD_M15_EMA_CROSS_21,55_4845_4847","NZDUSD_M15_EMA_CROSS_21,55","NZDUSD","M15","-0.00059","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_383_435","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-5e-05","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_435_445","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-0.00141","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_445_467","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-0.00094","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_467_477","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-0.00019","movimento insuficiente frente ao ATR; cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_491_532","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-0.00056","sinal oposto invalidou a tese antes do alvo","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
"USDCHF_M15_SMA_CROSS_13,55_585_610","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","-0.00076","cruzamento fraco sem distância suficiente entre médias","notícia, spread real, liquidez intrabar, alinhamento multi-timeframe, sessão","exigir confirmação adicional: distância mínima entre médias, filtro de volatilidade e/ou alinhamento multi-timeframe"
